date	month	year	mld
2012-02-05	2	2012	51.4621086121
2012-02-06	2	2012	51.055973053
2012-02-07	2	2012	50.3819541931
2012-02-08	2	2012	49.732875824
2012-02-09	2	2012	49.3762359619
2012-02-10	2	2012	49.0932884216
2012-02-11	2	2012	49.0888519287
2012-02-12	2	2012	49.3518600464
2012-02-13	2	2012	49.8742408752
2012-02-14	2	2012	50.3438987732
2012-02-15	2	2012	51.01770401
2012-02-16	2	2012	27.2454376221
2012-02-17	2	2012	51.8281288147
2012-02-18	2	2012	51.9168891907
2012-02-19	2	2012	51.7877616882
2012-02-20	2	2012	51.3529586792
2012-02-21	2	2012	50.9228897095
2012-02-22	2	2012	50.2415008545
2012-02-23	2	2012	49.6170196533
2012-02-24	2	2012	49.294342041
2012-02-25	2	2012	11.1581029892
2012-02-26	2	2012	3.7984695435
2012-02-27	2	2012	49.4418525696
2012-02-28	2	2012	14.5442504883
2012-02-29	2	2012	5.8005189896
2012-03-01	3	2012	17.0592880249
2012-03-02	3	2012	10.5532026291
2012-03-03	3	2012	24.7981700897
2012-03-04	3	2012	33.7624206543
2012-03-05	3	2012	51.7202072144
2012-03-06	3	2012	32.461151123
2012-03-07	3	2012	50.7856483459
2012-03-08	3	2012	50.1035804749
2012-03-09	3	2012	49.5098075867
2012-03-10	3	2012	49.2242965698
2012-03-11	3	2012	49.0692558289
2012-03-12	3	2012	49.1605567932
2012-03-13	3	2012	0
2012-03-14	3	2012	50.1399726868
2012-03-15	3	2012	7.4118599892
2012-03-16	3	2012	16.3523902893
2012-03-17	3	2012	24.681646347
2012-03-18	3	2012	24.8133907318
2012-03-19	3	2012	22.1786842346
2012-03-20	3	2012	25.5706920624
2012-03-21	3	2012	13.5075883865
2012-03-22	3	2012	17.6482563019
2012-03-23	3	2012	11.9565038681
2012-03-24	3	2012	16.48072052
2012-03-25	3	2012	16.3988380432
2012-03-26	3	2012	4.3516988754
2012-03-27	3	2012	5.3088765144
2012-03-28	3	2012	5.3558707237
2012-03-29	3	2012	6.9383044243
2012-03-30	3	2012	12.7720165253
2012-03-31	3	2012	21.9759368896
2012-04-01	4	2012	27.3914337158
2012-04-02	4	2012	8.5319643021
2012-04-03	4	2012	8.513343811
2012-04-04	4	2012	51.5498771667
2012-04-05	4	2012	50.9797401428
2012-04-06	4	2012	50.5041122437
2012-04-07	4	2012	49.8407173157
2012-04-08	4	2012	49.3254432678
2012-04-09	4	2012	49.1224060059
2012-04-10	4	2012	49.1012802124
2012-04-11	4	2012	49.2848205566
2012-04-12	4	2012	9.1457042694
2012-04-13	4	2012	5.7929768562
2012-04-14	4	2012	7.4525604248
2012-04-15	4	2012	51.4916305542
2012-04-16	4	2012	0
2012-04-17	4	2012	51.5394554138
2012-04-18	4	2012	51.7479476929
2012-04-19	4	2012	51.4487762451
2012-04-20	4	2012	22.5888366699
2012-04-21	4	2012	29.3021087646
2012-04-22	4	2012	49.7183647156
2012-04-23	4	2012	27.7992229462
2012-04-24	4	2012	25.1542072296
2012-04-25	4	2012	10.6073703766
2012-04-26	4	2012	21.1120948792
2012-04-27	4	2012	26.4298381805
2012-04-28	4	2012	31.166677475
2012-04-29	4	2012	37.3989868164
2012-04-30	4	2012	51.5884017944
2012-05-01	5	2012	30.1596813202
2012-05-02	5	2012	5.6002187729
2012-05-03	5	2012	18.0064716339
2012-05-04	5	2012	7.084523201
2012-05-05	5	2012	14.7479915619
2012-05-06	5	2012	50.2224159241
2012-05-07	5	2012	15.820982933
2012-05-08	5	2012	49.1870193481
2012-05-09	5	2012	0
2012-05-10	5	2012	49.1880989075
2012-05-11	5	2012	49.4567680359
2012-05-12	5	2012	10.7992086411
2012-05-13	5	2012	6.1984977722
2012-05-14	5	2012	17.0659751892
2012-05-15	5	2012	15.7461433411
2012-05-16	5	2012	11.1992731094
2012-05-17	5	2012	2.7773311138
2012-05-18	5	2012	12.3436698914
2012-05-19	5	2012	11.0567340851
2012-05-20	5	2012	8.3086242676
2012-05-21	5	2012	5.0666675568
2012-05-22	5	2012	2.6491246223
2012-05-23	5	2012	3.2957906723
2012-05-24	5	2012	0
2012-05-25	5	2012	3.808768034
2012-05-26	5	2012	11.2682199478
2012-05-27	5	2012	0
2012-05-28	5	2012	4.5080323219
2012-05-29	5	2012	5.5324287415
2012-05-30	5	2012	2.7696044445
2012-05-31	5	2012	7.5996818542
2012-06-01	6	2012	8.5208330154
2012-06-02	6	2012	2.7557966709
2012-06-03	6	2012	7.9283928871
2012-06-04	6	2012	13.9859952927
2012-06-05	6	2012	5.053176403
2012-06-06	6	2012	13.0559844971
2012-06-07	6	2012	6.7756352425
2012-06-08	6	2012	16.3707637787
2012-06-09	6	2012	25.2744960785
2012-06-10	6	2012	2.8712289333
2012-06-11	6	2012	3.3739266396
2012-06-12	6	2012	5.1569085121
2012-06-13	6	2012	1.0889028311
2012-06-14	6	2012	2.995018959
2012-06-15	6	2012	27.50532341
2012-06-16	6	2012	34.5771713257
2012-06-17	6	2012	24.5643959045
2012-06-18	6	2012	2.7275032997
2012-06-19	6	2012	10.8542222977
2012-06-20	6	2012	2.8801307678
2012-06-21	6	2012	8.1036205292
2012-06-22	6	2012	17.8504867554
2012-06-23	6	2012	22.6424503326
2012-06-24	6	2012	20.3231334686
2012-06-25	6	2012	8.6555509567
2012-06-26	6	2012	2.9159252644
2012-06-27	6	2012	9.9182453156
2012-06-28	6	2012	4.5671482086
2012-06-29	6	2012	18.0715618134
2012-06-30	6	2012	18.0950546265
2012-07-01	7	2012	19.6250038147
2012-07-02	7	2012	17.1000862122
2012-07-03	7	2012	12.7868394852
2012-07-04	7	2012	13.2518014908
2012-07-05	7	2012	6.076236248
2012-07-06	7	2012	2.6354835033
2012-07-07	7	2012	7.6139831543
2012-07-08	7	2012	11.1744794846
2012-07-09	7	2012	3.8288297653
2012-07-10	7	2012	2.8854181767
2012-07-11	7	2012	11.5014915466
2012-07-12	7	2012	8.9065656662
2012-07-13	7	2012	8.4793920517
2012-07-14	7	2012	8.5275096893
2012-07-15	7	2012	7.1641988754
2012-07-16	7	2012	11.1527776718
2012-07-17	7	2012	15.5852565765
2012-07-18	7	2012	14.059305191
2012-07-19	7	2012	18.1889514923
2012-07-20	7	2012	10.1541700363
2012-07-21	7	2012	5.6507353783
2012-07-22	7	2012	3.5368855
2012-07-23	7	2012	11.1863012314
2012-07-24	7	2012	9.629034996
2012-07-25	7	2012	2.2817871571
2012-07-26	7	2012	7.8712058067
2012-07-27	7	2012	6.6729855537
2012-07-28	7	2012	8.493265152
2012-07-29	7	2012	11.2075557709
2012-07-30	7	2012	18.8735961914
2012-07-31	7	2012	14.3062381744
2012-08-01	8	2012	16.2718429565
2012-08-02	8	2012	14.7015666962
2012-08-03	8	2012	15.1983995438
2012-08-04	8	2012	18.7691898346
2012-08-05	8	2012	7.1932053566
2012-08-06	8	2012	7.6176748276
2012-08-07	8	2012	11.2010316849
2012-08-08	8	2012	3.0994417667
2012-08-09	8	2012	1.0630714893
2012-08-10	8	2012	3.4116370678
2012-08-11	8	2012	6.6871800423
2012-08-12	8	2012	11.1734991074
2012-08-13	8	2012	13.7232122421
2012-08-14	8	2012	12.4064664841
2012-08-15	8	2012	13.6049156189
2012-08-16	8	2012	25.1955032349
2012-08-17	8	2012	19.9174919128
2012-08-18	8	2012	16.5941963196
2012-08-19	8	2012	6.0380306244
2012-08-20	8	2012	6.0024161339
2012-08-21	8	2012	8.0720157623
2012-08-22	8	2012	14.3509292603
2012-08-23	8	2012	13.8290710449
2012-08-24	8	2012	8.2690105438
2012-08-25	8	2012	8.8659191132
2012-08-26	8	2012	13.6262016296
2012-08-27	8	2012	15.0725107193
2012-08-28	8	2012	15.1014957428
2012-08-29	8	2012	17.2761440277
2012-08-30	8	2012	19.4848136902
2012-08-31	8	2012	14.0754089355
2012-09-01	9	2012	12.6452140808
2012-09-02	9	2012	15.8311166763
2012-09-03	9	2012	0
2012-09-04	9	2012	11.7430315018
2012-09-05	9	2012	8.5480327606
2012-09-06	9	2012	11.2386169434
2012-09-07	9	2012	11.3654794693
2012-09-08	9	2012	0
2012-09-09	9	2012	8.4014520645
2012-09-10	9	2012	17.2266387939
2012-09-11	9	2012	19.6733989716
2012-09-12	9	2012	20.5089454651
2012-09-13	9	2012	21.2766551971
2012-09-14	9	2012	25.3795757294
2012-09-15	9	2012	18.4060401917
2012-09-16	9	2012	20.6158599854
2012-09-17	9	2012	23.6763725281
2012-09-18	9	2012	49.2343330383
2012-09-19	9	2012	24.2979221344
2012-09-20	9	2012	26.9319038391
2012-09-21	9	2012	20.3701019287
2012-09-22	9	2012	50.1209754944
2012-09-23	9	2012	25.0583610535
2012-09-24	9	2012	29.8201522827
2012-09-25	9	2012	51.7266654968
2012-09-26	9	2012	51.9021453857
2012-09-27	9	2012	51.8669586182
2012-09-28	9	2012	51.6536369324
2012-09-29	9	2012	51.1308822632
2012-09-30	9	2012	50.4626274109
2012-10-01	10	2012	49.9900970459
2012-10-02	10	2012	49.4278450012
2012-10-03	10	2012	49.174911499
2012-10-04	10	2012	49.0771865845
2012-10-05	10	2012	49.3013458252
2012-10-06	10	2012	49.635723114
2012-10-07	10	2012	50.2593193054
2012-10-08	10	2012	50.7465782166
2012-10-09	10	2012	18.6843624115
2012-10-10	10	2012	18.0479240417
2012-10-11	10	2012	18.885427475
2012-10-12	10	2012	51.8197975159
2012-10-13	10	2012	51.5644950867
2012-10-14	10	2012	12.8308000565
2012-10-15	10	2012	50.3213272095
2012-10-16	10	2012	49.8604049683
2012-10-17	10	2012	17.193069458
2012-10-18	10	2012	49.1285171509
2012-10-19	10	2012	49.0980911255
2012-10-20	10	2012	49.3847923279
2012-10-21	10	2012	49.7526702881
2012-10-22	10	2012	50.40001297
2012-10-23	10	2012	50.8847465515
2012-10-24	10	2012	51.4773788452
2012-10-25	10	2012	51.8456535339
2012-10-26	10	2012	51.9283561707
2012-10-27	10	2012	51.7596359253
2012-10-28	10	2012	51.464881897
2012-10-29	10	2012	50.8659133911
2012-10-30	10	2012	50.1817474365
2012-10-31	10	2012	49.7369995117
2012-11-01	11	2012	49.2622184753
2012-11-02	11	2012	49.0956115723
2012-11-03	11	2012	49.132774353
2012-11-04	11	2012	49.4791679382
2012-11-05	11	2012	15.1984157562
2012-11-06	11	2012	50.5416641235
2012-11-07	11	2012	23.523809433
2012-11-08	11	2012	29.1118965149
2012-11-09	11	2012	18.8720626831
2012-11-10	11	2012	51.9204177856
2012-11-11	11	2012	51.6870689392
2012-11-12	11	2012	51.3557777405
2012-11-13	11	2012	50.7273521423
2012-11-14	11	2012	50.0452613831
2012-11-15	11	2012	49.6210975647
2012-11-16	11	2012	0
2012-11-17	11	2012	49.0765190125
2012-11-18	11	2012	49.1808929443
2012-11-19	11	2012	49.5835456848
2012-11-20	11	2012	50.0073814392
2012-11-21	11	2012	22.5171890259
2012-11-22	11	2012	28.8707237244
2012-11-23	11	2012	39.4601860046
2012-11-24	11	2012	0
2012-11-25	11	2012	15.8144178391
2012-11-26	11	2012	15.0090742111
2012-11-27	11	2012	51.2382621765
2012-11-28	11	2012	50.5865440369
2012-11-29	11	2012	24.7153205872
2012-11-30	11	2012	5.34096241
2012-12-01	12	2012	3.5421090126
2012-12-02	12	2012	17.8485107422
2012-12-03	12	2012	30.3533878326
2012-12-04	12	2012	31.4864082336
2012-12-05	12	2012	36.7424659729
2012-12-06	12	2012	33.9215583801
2012-12-07	12	2012	42.1385726929
2012-12-08	12	2012	51.7396621704
2012-12-09	12	2012	23.068567276
2012-12-10	12	2012	30.1749897003
2012-12-11	12	2012	51.5076713562
2012-12-12	12	2012	51.113483429
2012-12-13	12	2012	50.4448776245
2012-12-14	12	2012	49.7868881226
2012-12-15	12	2012	49.4162597656
2012-12-16	12	2012	49.1062011719
2012-12-17	12	2012	49.0803756714
2012-12-18	12	2012	49.315410614
2012-12-19	12	2012	49.8181152344
2012-12-20	12	2012	3.6240096092
2012-12-21	12	2012	21.7934970856
2012-12-22	12	2012	19.4907207489
2012-12-23	12	2012	40.3466148376
2012-12-24	12	2012	18.8854064941
2012-12-25	12	2012	24.7696228027
2012-12-26	12	2012	27.228181839
2012-12-27	12	2012	50.982673645
2012-12-28	12	2012	17.5291309357
2012-12-29	12	2012	49.6675453186
2012-12-30	12	2012	49.3293457031
2012-12-31	12	2012	49.0810089111
2013-01-01	1	2013	25.1602172852
2013-01-02	1	2013	18.7373867035
2013-01-03	1	2013	18.9442958832
2013-01-04	1	2013	14.665722847
2013-01-05	1	2013	14.1712026596
2013-01-06	1	2013	11.1157903671
2013-01-07	1	2013	13.7043132782
2013-01-08	1	2013	17.3125896454
2013-01-09	1	2013	11.1716032028
2013-01-10	1	2013	7.5087423325
2013-01-11	1	2013	12.1664848328
2013-01-12	1	2013	12.6203918457
2013-01-13	1	2013	49.5563545227
2013-01-14	1	2013	49.2539405823
2013-01-15	1	2013	49.0697517395
2013-01-16	1	2013	49.1399345398
2013-01-17	1	2013	49.4963722229
2013-01-18	1	2013	50.0792922974
2013-01-19	1	2013	50.5640029907
2013-01-20	1	2013	51.2160339355
2013-01-21	1	2013	51.5900611877
2013-01-22	1	2013	51.8928565979
2013-01-23	1	2013	51.4892311096
2013-01-24	1	2013	51.6774711609
2013-01-25	1	2013	51.1669120789
2013-01-26	1	2013	50.7081451416
2013-01-27	1	2013	50.0285949707
2013-01-28	1	2013	49.4544029236
2013-01-29	1	2013	49.1907844543
2013-01-30	1	2013	49.0725402832
2013-01-31	1	2013	49.189956665
2013-02-01	2	2013	49.6021118164
2013-02-02	2	2013	50.2166862488
2013-02-03	2	2013	12.1324911118
2013-02-04	2	2013	26.3036460876
2013-02-05	2	2013	43.8579444885
2013-02-06	2	2013	51.9170455933
2013-02-07	2	2013	51.8334960938
2013-02-08	2	2013	51.591583252
2013-02-09	2	2013	17.023147583
2013-02-10	2	2013	10.3544893265
2013-02-11	2	2013	23.0065517426
2013-02-12	2	2013	8.5814609528
2013-02-13	2	2013	14.9740018845
2013-02-14	2	2013	49.08934021
2013-02-15	2	2013	18.6813926697
2013-02-16	2	2013	11.8959970474
2013-02-17	2	2013	20.7112922668
2013-02-18	2	2013	50.8440704346
2013-02-19	2	2013	30.8237190247
2013-02-20	2	2013	25.6251926422
2013-02-21	2	2013	38.0501823425
2013-02-22	2	2013	45.8753089905
2013-02-23	2	2013	51.4949569702
2013-02-24	2	2013	50.9049606323
2013-02-25	2	2013	50.4254493713
2013-02-26	2	2013	49.7719039917
2013-02-27	2	2013	49.2821388245
2013-02-28	2	2013	49.1035804749
2013-03-01	3	2013	49.1199951172
2013-03-02	3	2013	49.3280296326
2013-03-03	3	2013	49.838924408
2013-03-04	3	2013	50.4983444214
2013-03-05	3	2013	50.9797096252
2013-03-06	3	2013	51.5466308594
2013-03-07	3	2013	51.8129615784
2013-03-08	3	2013	51.9234886169
2013-03-09	3	2013	51.7081260681
2013-03-10	3	2013	51.3885421753
2013-03-11	3	2013	50.7673225403
2013-03-12	3	2013	50.2845039368
2013-03-13	3	2013	49.65366745
2013-03-14	3	2013	49.21352005
2013-03-15	3	2013	49.0803909302
2013-03-16	3	2013	49.1641960144
2013-03-17	3	2013	11.2355117798
2013-03-18	3	2013	10.7864694595
2013-03-19	3	2013	5.818271637
2013-03-20	3	2013	5.1704239845
2013-03-21	3	2013	7.559823513
2013-03-22	3	2013	40.3922309875
2013-03-23	3	2013	28.3958702087
2013-03-24	3	2013	34.458820343
2013-03-25	3	2013	51.2733879089
2013-03-26	3	2013	50.6270332336
2013-03-27	3	2013	50.1456794739
2013-03-28	3	2013	49.5437469482
2013-03-29	3	2013	49.1575164795
2013-03-30	3	2013	49.0711593628
2013-03-31	3	2013	49.2215118408
2013-04-01	4	2013	49.5120925903
2013-04-02	4	2013	50.1016387939
2013-04-03	4	2013	50.7799186707
2013-04-04	4	2013	51.2355384827
2013-04-05	4	2013	51.7172813416
2013-04-06	4	2013	51.898235321
2013-04-07	4	2013	5.5955529213
2013-04-08	4	2013	51.5352058411
2013-04-09	4	2013	51.1506271362
2013-04-10	4	2013	0
2013-04-11	4	2013	10.7956800461
2013-04-12	4	2013	8.5954589844
2013-04-13	4	2013	9.0252523422
2013-04-14	4	2013	49.0759773254
2013-04-15	4	2013	49.2913818359
2013-04-16	4	2013	49.6191711426
2013-04-17	4	2013	14.6125507355
2013-04-18	4	2013	50.9172096252
2013-04-19	4	2013	28.986322403
2013-04-20	4	2013	2.5608706474
2013-04-21	4	2013	10.075925827
2013-04-22	4	2013	15.7931976318
2013-04-23	4	2013	16.4044284821
2013-04-24	4	2013	8.8698291779
2013-04-25	4	2013	7.3704490662
2013-04-26	4	2013	9.6799144745
2013-04-27	4	2013	17.9509525299
2013-04-28	4	2013	9.5257520676
2013-04-29	4	2013	16.3748226166
2013-04-30	4	2013	49.3731117249
2013-05-01	5	2013	5.7143006325
2013-05-02	5	2013	3.3791720867
2013-05-03	5	2013	7.473856926
2013-05-04	5	2013	17.9329166412
2013-05-05	5	2013	17.2904720306
2013-05-06	5	2013	10.0775203705
2013-05-07	5	2013	5.2371902466
2013-05-08	5	2013	15.6385965347
2013-05-09	5	2013	30.4892578125
2013-05-10	5	2013	29.2099018097
2013-05-11	5	2013	29.8111457825
2013-05-12	5	2013	22.71925354
2013-05-13	5	2013	25.1431846619
2013-05-14	5	2013	25.172586441
2013-05-15	5	2013	20.3448638916
2013-05-16	5	2013	11.3363418579
2013-05-17	5	2013	3.3886694908
2013-05-18	5	2013	7.9414544106
2013-05-19	5	2013	6.3036236763
2013-05-20	5	2013	7.1595401764
2013-05-21	5	2013	10.6320886612
2013-05-22	5	2013	4.584151268
2013-05-23	5	2013	10.4844799042
2013-05-24	5	2013	17.6843109131
2013-05-25	5	2013	21.4122600555
2013-05-26	5	2013	2.6566421986
2013-05-27	5	2013	13.0045995712
2013-05-28	5	2013	12.344701767
2013-05-29	5	2013	49.1735534668
2013-05-30	5	2013	49.5688438416
2013-05-31	5	2013	12.5759220123
2013-06-01	6	2013	6.9913167953
2013-06-02	6	2013	8.4293851852
2013-06-03	6	2013	2.7643988132
2013-06-04	6	2013	5.9642314911
2013-06-05	6	2013	8.0539417267
2013-06-06	6	2013	5.5678610802
2013-06-07	6	2013	8.8792133331
2013-06-08	6	2013	11.506942749
2013-06-09	6	2013	5.3863139153
2013-06-10	6	2013	2.6508283615
2013-06-11	6	2013	13.6339359283
2013-06-12	6	2013	17.8521289825
2013-06-13	6	2013	24.3783664703
2013-06-14	6	2013	19.6317996979
2013-06-15	6	2013	30.0310306549
2013-06-16	6	2013	30.4386348724
2013-06-17	6	2013	23.7050285339
2013-06-18	6	2013	13.671210289
2013-06-19	6	2013	0
2013-06-20	6	2013	4.9154009819
2013-06-21	6	2013	5.9198298454
2013-06-22	6	2013	24.3534641266
2013-06-23	6	2013	50.4668731689
2013-06-24	6	2013	24.6627349854
2013-06-25	6	2013	4.6842870712
2013-06-26	6	2013	0
2013-06-27	6	2013	3.0604631901
2013-06-28	6	2013	11.7973384857
2013-06-29	6	2013	13.1614980698
2013-06-30	6	2013	10.8497266769
2013-07-01	7	2013	14.1293945313
2013-07-02	7	2013	9.9974927902
2013-07-03	7	2013	14.3668804169
2013-07-04	7	2013	11.8062591553
2013-07-05	7	2013	9.5227985382
2013-07-06	7	2013	3.4489412308
2013-07-07	7	2013	0
2013-07-08	7	2013	6.5398068428
2013-07-09	7	2013	5.3595924377
2013-07-10	7	2013	5.669154644
2013-07-11	7	2013	4.3522992134
2013-07-12	7	2013	3.8008136749
2013-07-13	7	2013	0.2729074657
2013-07-14	7	2013	2.4690372944
2013-07-15	7	2013	2.6974840164
2013-07-16	7	2013	3.1828575134
2013-07-17	7	2013	2.7621865273
2013-07-18	7	2013	6.7377552986
2013-07-19	7	2013	5.2514138222
2013-07-20	7	2013	4.9052443504
2013-07-21	7	2013	8.9195432663
2013-07-22	7	2013	7.4177303314
2013-07-23	7	2013	4.755874157
2013-07-24	7	2013	16.5346717834
2013-07-25	7	2013	14.3290481567
2013-07-26	7	2013	8.5308713913
2013-07-27	7	2013	6.393764019
2013-07-28	7	2013	5.6852469444
2013-07-29	7	2013	10.806520462
2013-07-30	7	2013	14.0194387436
2013-07-31	7	2013	12.2506132126
2013-08-01	8	2013	16.4875049591
2013-08-02	8	2013	19.6811752319
2013-08-03	8	2013	18.0796699524
2013-08-04	8	2013	18.0120868683
2013-08-05	8	2013	14.1979999542
2013-08-06	8	2013	9.8052520752
2013-08-07	8	2013	2.2818953991
2013-08-08	8	2013	2.0744667053
2013-08-09	8	2013	14.310131073
2013-08-10	8	2013	9.5232200623
2013-08-11	8	2013	9.5611763
2013-08-12	8	2013	9.6229686737
2013-08-13	8	2013	9.2242155075
2013-08-14	8	2013	7.4202594757
2013-08-15	8	2013	11.0781011581
2013-08-16	8	2013	14.3583192825
2013-08-17	8	2013	10.6304950714
2013-08-18	8	2013	19.6635951996
2013-08-19	8	2013	14.3141374588
2013-08-20	8	2013	13.4940567017
2013-08-21	8	2013	13.9753370285
2013-08-22	8	2013	9.1727571487
2013-08-23	8	2013	2.070554018
2013-08-24	8	2013	12.3645324707
2013-08-25	8	2013	7.1864285469
2013-08-26	8	2013	12.4145383835
2013-08-27	8	2013	7.7120480537
2013-08-28	8	2013	9.7686853409
2013-08-29	8	2013	8.3512716293
2013-08-30	8	2013	12.3060760498
2013-08-31	8	2013	15.7916030884
2013-09-01	9	2013	13.0638904572
2013-09-02	9	2013	14.3647518158
2013-09-03	9	2013	8.9548311234
2013-09-04	9	2013	3.670501709
2013-09-05	9	2013	9.2326889038
2013-09-06	9	2013	11.9137897491
2013-09-07	9	2013	25.2584819794
2013-09-08	9	2013	15.663064003
2013-09-09	9	2013	13.6235198975
2013-09-10	9	2013	14.3788137436
2013-09-11	9	2013	17.3608608246
2013-09-12	9	2013	15.3817558289
2013-09-13	9	2013	16.2535495758
2013-09-14	9	2013	14.294090271
2013-09-15	9	2013	15.8055610657
2013-09-16	9	2013	51.9256820679
2013-09-17	9	2013	51.7208328247
2013-09-18	9	2013	51.4054069519
2013-09-19	9	2013	50.7893371582
2013-09-20	9	2013	50.1054954529
2013-09-21	9	2013	16.5672225952
2013-09-22	9	2013	49.2246017456
2013-09-23	9	2013	3.5376560688
2013-09-24	9	2013	49.1578598022
2013-09-25	9	2013	0
2013-09-26	9	2013	3.6000299454
2013-09-27	9	2013	6.9854249954
2013-09-28	9	2013	21.013507843
2013-09-29	9	2013	22.0788631439
2013-09-30	9	2013	25.6999778748
2013-10-01	10	2013	27.496931076
2013-10-02	10	2013	26.4608707428
2013-10-03	10	2013	51.2914962769
2013-10-04	10	2013	10.3713283539
2013-10-05	10	2013	13.2064990997
2013-10-06	10	2013	11.8586053848
2013-10-07	10	2013	14.3005046844
2013-10-08	10	2013	24.2987613678
2013-10-09	10	2013	8.555478096
2013-10-10	10	2013	23.7330532074
2013-10-11	10	2013	50.0819664001
2013-10-12	10	2013	50.7606010437
2013-10-13	10	2013	23.6152801514
2013-10-14	10	2013	26.4944515228
2013-10-15	10	2013	27.502368927
2013-10-16	10	2013	28.3820323944
2013-10-17	10	2013	30.8871555328
2013-10-18	10	2013	20.2201423645
2013-10-19	10	2013	29.3866558075
2013-10-20	10	2013	26.4016704559
2013-10-21	10	2013	26.1983242035
2013-10-22	10	2013	31.9582748413
2013-10-23	10	2013	49.0746612549
2013-10-24	10	2013	25.2514133453
2013-10-25	10	2013	49.7633056641
2013-10-26	10	2013	31.8174095154
2013-10-27	10	2013	35.6586990356
2013-10-28	10	2013	33.3990325928
2013-10-29	10	2013	39.546787262
2013-10-30	10	2013	35.5231361389
2013-10-31	10	2013	51.837223053
2013-11-01	11	2013	51.4505004883
2013-11-02	11	2013	14.1577043533
2013-11-03	11	2013	50.366355896
2013-11-04	11	2013	15.1504917145
2013-11-05	11	2013	49.3666305542
2013-11-06	11	2013	49.0905036926
2013-11-07	11	2013	49.0913848877
2013-11-08	11	2013	49.3612632751
2013-11-09	11	2013	49.8883743286
2013-11-10	11	2013	16.062040329
2013-11-11	11	2013	18.5617160797
2013-11-12	11	2013	13.5964889526
2013-11-13	11	2013	15.7946968079
2013-11-14	11	2013	51.915145874
2013-11-15	11	2013	51.7809104919
2013-11-16	11	2013	12.2845077515
2013-11-17	11	2013	12.1810312271
2013-11-18	11	2013	10.842259407
2013-11-19	11	2013	22.0381889343
2013-11-20	11	2013	49.2860069275
2013-11-21	11	2013	49.0730285645
2013-11-22	11	2013	49.1219596863
2013-11-23	11	2013	49.4524497986
2013-11-24	11	2013	50.0194206238
2013-11-25	11	2013	50.5009841919
2013-11-26	11	2013	51.1608581543
2013-11-27	11	2013	51.5482635498
2013-11-28	11	2013	51.8776741028
2013-11-29	11	2013	31.0910835266
2013-11-30	11	2013	51.7119979858
2013-12-01	12	2013	51.2219429016
2013-12-02	12	2013	50.7702903748
2013-12-03	12	2013	50.088558197
2013-12-04	12	2013	49.4985389709
2013-12-05	12	2013	49.2173194885
2013-12-06	12	2013	49.0695648193
2013-12-07	12	2013	49.1660842896
2013-12-08	12	2013	49.5539283752
2013-12-09	12	2013	50.1551589966
2013-12-10	12	2013	50.6424827576
2013-12-11	12	2013	51.2829437256
2013-12-12	12	2013	51.6392555237
2013-12-13	12	2013	51.9079971313
2013-12-14	12	2013	51.8543815613
2013-12-15	12	2013	51.6311607361
2013-12-16	12	2013	51.0963973999
2013-12-17	12	2013	50.6300125122
2013-12-18	12	2013	49.9550361633
2013-12-19	12	2013	49.4021606445
2013-12-20	12	2013	49.161239624
2013-12-21	12	2013	49.0801467896
2013-12-22	12	2013	49.2233314514
2013-12-23	12	2013	49.6646995544
2013-12-24	12	2013	50.2942466736
2013-12-25	12	2013	50.7825737
2013-12-26	12	2013	14.2563915253
2013-12-27	12	2013	51.719039917
2013-12-28	12	2013	51.9244651794
2013-12-29	12	2013	17.2783641815
2013-12-30	12	2013	51.5391998291
2013-12-31	12	2013	50.964969635
2014-01-01	1	2014	50.4884529114
2014-01-02	1	2014	49.8268623352
2014-01-03	1	2014	49.3165397644
2014-01-04	1	2014	49.1183242798
2014-01-05	1	2014	49.1046676636
2014-01-06	1	2014	49.2931289673
2014-01-07	1	2014	49.7836761475
2014-01-08	1	2014	50.4353218079
2014-01-09	1	2014	6.225086689
2014-01-10	1	2014	11.7102851868
2014-01-11	1	2014	14.3644390106
2014-01-12	1	2014	12.4248552322
2014-01-13	1	2014	20.4455890656
2014-01-14	1	2014	16.4057197571
2014-01-15	1	2014	14.7839927673
2014-01-16	1	2014	15.3416481018
2014-01-17	1	2014	16.5784473419
2014-01-18	1	2014	6.0200242996
2014-01-19	1	2014	7.6172866821
2014-01-20	1	2014	8.5432481766
2014-01-21	1	2014	9.0730514526
2014-01-22	1	2014	9.6857128143
2014-01-23	1	2014	9.8152141571
2014-01-24	1	2014	9.3814487457
2014-01-25	1	2014	11.7320299149
2014-01-26	1	2014	12.4045333862
2014-01-27	1	2014	35.516708374
2014-01-28	1	2014	51.6646308899
2014-01-29	1	2014	51.3256149292
2014-01-30	1	2014	50.689666748
2014-01-31	1	2014	50.2070732117
2014-02-01	2	2014	49.5915374756
2014-02-02	2	2014	49.1808280945
2014-02-03	2	2014	49.0735359192
2014-02-04	2	2014	49.1944351196
2014-02-05	2	2014	49.4675292969
2014-02-06	2	2014	50.0414924622
2014-02-07	2	2014	24.2457313538
2014-02-08	2	2014	51.1808052063
2014-02-09	2	2014	51.6832618713
2014-02-10	2	2014	43.3481407166
2014-02-11	2	2014	32.8757591248
2014-02-12	2	2014	51.5774497986
2014-02-13	2	2014	51.2060890198
2014-02-14	2	2014	50.5485038757
2014-02-15	2	2014	50.0700149536
2014-02-16	2	2014	49.4867019653
2014-02-17	2	2014	49.1320724487
