date	depth	bact	picop	nanozoo	nanocms
27/09/10	50.3	19.5563	6.549156	21.9037	5.4404
04/10/10	1.6	26.66868	21.672679	22.7157	31.5462
04/10/10	10	23.81106	17.301534	22.4924	35.4438
04/10/10	25.1	23.12582	11.972846	36.3776	15.225
04/10/10	50.1	20.42974	4.565614	18.27	5.684
13/10/10	1.4	19.92084	16.81815	44.4367	10.3327
13/10/10	10.2	19.90698	17.097363	40.3361	10.3124
13/10/10	25.4	19.7293	15.669261	46.4058	10.556
13/10/10	50.1	19.60832	13.470568	43.3202	9.135
18/10/10	1.3	23.80104	30.158323	24.2585	14.1694
18/10/10	10	21.02726	16.095588	28.3185	12.6266
18/10/10	24.8	20.94548	16.334519	25.4765	8.7087
18/10/10	50.1	20.25964	12.241727	28.2576	8.4042
01/11/10	1.1	18.89556	11.522547	24.7863	7.4907
01/11/10	10.1	19.21492	11.876377	24.7254	7.0644
01/11/10	24.8	19.61448	11.702024	23.4668	6.4148
01/11/10	49.9	19.7464	11.97822	21.5586	6.2321
16/11/10	1.1	17.4259	11.041231	34.713	8.0794
16/11/10	10	18.17542	10.440245	35.9107	8.0591
16/11/10	24.9	19.99292	10.87421	54.5867	8.3433
16/11/10	49.9	22.819	7.812654	55.9671	4.5066
22/11/10	1.3	16.34774	11.336191	17.0114	5.3998
22/11/10	9.8	15.04984	8.049286	14.5551	4.1006
22/11/10	26.1	13.96954	8.354267	13.7837	4.6487
22/11/10	50	13.23396	6.15214	17.3565	4.263
30/11/10	1	14.36896	12.595132	17.7016	9.2771
30/11/10	10.3	14.4381	12.620113	17.7625	8.8508
30/11/10	25.9	14.57688	12.766663	19.4271	8.2621
30/11/10	49.6	14.6589	12.884564	20.4624	8.2621
06/12/10	1.7	14.12886	15.195231	16.849	10.2921
06/12/10	10.1	14.17846	15.35661	17.3565	10.2515
06/12/10	25.3	14.24034	15.437196	17.458	9.5613
06/12/10	49.8	14.39174	15.164463	18.7572	9.9064
06/01/11	1.5	10.95496	5.139449	15.6513	6.1915
06/01/11	10.1	10.82738	5.434444	13.6822	6.496
06/01/11	25	7.46418	5.285538	13.1138	6.4757
06/01/11	50.5	9.138	5.124345	13.0326	6.293
17/01/11	1.7	11.93862	8.394323	30.6327	7.6531
17/01/11	10.5	9.94504	8.307551	25.984	6.8411
17/01/11	25	10.87718	8.646335	22.4112	7.4298
17/01/11	48.4	11.56898	6.815481	18.2497	5.6637
25/01/11	1.7	8.24976	9.617337	14.6972	9.0538
25/01/11	10.2	5.60278	10.000078	15.6716	9.8861
25/01/11	25	7.61572	10.154335	13.4183	10.0282
25/01/11	50	2.68496	10.165337	14.2303	8.7087
31/01/11	1.6	NA	11.349105	23.2232	7.6125
31/01/11	10	4.88398	10.131499	22.1067	7.3689
31/01/11	24.8	7.51192	9.907035	20.909	7.2674
31/01/11	50.3	6.60454	9.49967	24.7254	6.6584
08/02/11	1.6	7.17274	16.179957	12.3018	4.7705
08/02/11	10.1	7.69742	16.392758	13.4183	5.0547
08/02/11	26.7	7.50052	15.894399	14.5145	4.0803
08/02/11	48.6	20.81216	15.903271	14.6363	3.6743
14/02/11	2	6.00026	11.123865	18.1685	3.8367
22/02/11	1.8	5.71676	7.491783	14.6566	4.9735
22/02/11	10.1	4.82658	7.642288	14.1085	5.1359
22/02/11	25.9	4.23356	6.207117	13.8243	3.9179
22/02/11	50.2	3.75702	6.772607	13.5401	4.6487
07/03/11	1.6	5.23212	11.849716	15.7731	14.2912
07/03/11	10.1	4.84576	11.665972	15.631	14.5754
07/03/11	25.5	4.92488	11.507651	15.8137	13.9461
07/03/11	50.9	4.84266	11.247273	15.9558	12.9717
14/03/11	1.2	5.37876	11.712497	11.7131	28.7042
14/03/11	10.1	5.09814	9.669398	9.4192	26.7757
14/03/11	25.1	6.24426	8.603607	8.7493	13.3168
14/03/11	50.1	5.79948	7.597946	11.1853	10.1703
28/03/11	2.4	3.991	3.579431	9.7237	11.8552
28/03/11	10.4	4.34374	3.782657	24.2585	9.4395
28/03/11	25.1	5.7823	2.491121	30.247	9.7034
28/03/11	49.8	5.88332	2.456118	25.2532	11.6725
06/04/11	1.5	8.036	4.714225	47.5223	28.8666
06/04/11	10.1	8.42424	5.397581	44.6803	36.8039
06/04/11	25.1	7.46528	1.720569	32.7033	12.9311
06/04/11	50	7.48912	1.698046	31.9928	12.0176
11/04/11	2.1	4.5617	4.18199	22.7157	25.5983
11/04/11	10	4.56468	3.860697	22.3097	26.1058
11/04/11	25	11.48168	2.397867	59.1542	18.5745
11/04/11	50.1	11.85724	1.946501	69.7914	18.9805
18/04/11	1.9	4.07304	2.651147	25.4765	12.8499
18/04/11	11	8.74444	3.049815	44.4976	21.0917
18/04/11	26.6	10.39328	3.233291	47.908	23.5074
18/04/11	51.1	10.6949	3.296863	63.2142	21.4165
26/04/11	1.8	6.69604	5.326432	47.8065	49.4508
26/04/11	10.3	6.09528	3.395864	45.2487	45.0457
26/04/11	25	8.96434	4.297765	65.6096	19.2647
11/05/11	1.6	19.60902	34.4128	24.9487	90.2538
11/05/11	10.3	18.68186	37.00607	16.2603	68.6749
11/05/11	24.9	10.5465	12.944685	44.8224	62.93
11/05/11	49.8	10.0409	6.230089	51.3793	39.585
16/05/11	1.4	8.29596	7.868755	49.4508	18.4324
16/05/11	10	8.19346	7.974255	50.0192	18.5745
16/05/11	25.1	5.14178	1.60015	11.774	10.0485
16/05/11	50.2	6.83294	1.378846	10.0688	10.2515
24/05/11	1.5	8.24496	56.723007	89.2591	55.3581
24/05/11	9.9	7.20064	57.12466	83.8187	52.9221
24/05/11	25.6	8.28072	49.235512	76.3077	41.3917
24/05/11	49.6	4.96542	4.71088	50.5267	8.6275
01/06/11	1.5	12.87946	16.344087	57.0024	45.2487
01/06/11	10.4	10.94026	16.11156	55.2769	45.1269
01/06/11	24.8	10.52466	4.101449	38.8948	20.4421
01/06/11	50.3	5.3918	2.52679	34.8348	16.6257
06/06/11	1.4	3.9673	6.090556	23.0608	29.0087
06/06/11	9.9	3.49994	6.255773	24.36	28.1561
06/06/11	25.3	7.26464	2.476548	27.2223	15.7934
06/06/11	50.2	8.37666	2.519312	25.2532	16.5851
14/06/11	1.3	12.88014	16.746954	31.4447	23.2435
14/06/11	10.3	9.1165	5.616112	22.7563	24.4615
14/06/11	24.8	5.68828	2.465308	37.7783	14.1491
14/06/11	50	5.24974	1.832743	39.1993	9.2771
20/06/11	1.2	14.5441	17.954787	47.3802	31.9116
20/06/11	10.1	11.3951	20.435088	31.262	40.5391
20/06/11	25.1	10.88932	7.747923	44.2337	19.4474
20/06/11	49.5	7.41818	2.676374	30.247	9.3583
27/06/11	1.8	12.32512	13.916019	36.54	35.8498
27/06/11	10.7	7.13376	16.515725	24.157	37.0069
27/06/11	25	10.6288	6.094234	22.2488	14.2912
27/06/11	50	6.15856	1.282345	21.7616	6.5366
04/07/11	1.9	31.59598	16.444293	41.2902	51.9477
04/07/11	10.4	21.65422	21.76765	35.9107	47.7659
04/07/11	25.1	10.44334	3.158895	38.6918	9.9673
04/07/11	50.2	8.8291	2.872291	40.0519	10.1703
11/07/11	1.3	19.15296	17.015027	20.5233	22.736
11/07/11	10.1	18.23526	16.082013	16.8287	25.0096
11/07/11	25	11.09242	1.572905	22.2894	4.263
11/07/11	50	10.43346	1.252193	23.8322	3.9991
19/07/11	1.1	7.14436	5.693928	16.6663	19.1835
19/07/11	9.7	6.41944	5.185527	13.8649	20.0767
19/07/11	24.7	5.31922	0.619986	20.4218	3.7961
19/07/11	50.5	5.5684	0.544241	13.2965	3.1465
01/08/11	2	12.57736	4.925869	8.0794	12.3221
01/08/11	10	14.19298	5.037133	3.5728	11.977
01/08/11	25	7.99798	0.956867	9.6831	3.5728
01/08/11	50	8.24348	1.149831	9.6628	2.9638
08/08/11	2	23.50734	50.142008	61.9759	234.9319
08/08/11	10	15.26214	19.267699	49.8974	55.3581
08/08/11	25	13.63654	11.373304	42.7315	26.2885
08/08/11	50	13.629	11.218836	39.7271	23.5886
15/08/11	2	17.14742	25.591961	22.8984	30.2267
15/08/11	10	17.41478	24.067299	19.5692	28.623
22/08/11	2	13.14204	15.170727	26.4103	47.908
22/08/11	10	10.42592	21.192885	46.284	44.1322
30/08/11	2	27.47268	38.570699	10.6981	21.7007
30/08/11	10	27.18532	37.074089	10.4342	19.1023
15/09/11	2	14.1542	25.924715	18.8993	62.9909
15/09/11	10	14.48234	26.209144	30.5312	57.2866
19/09/11	2	15.21244	21.328611	26.6336	41.1887
19/09/11	10	15.5175	21.364457	28.8869	42.9142
26/09/11	2	23.78808	28.969549	55.0333	57.8753
26/09/11	10	22.24484	29.233612	55.6017	54.0386
12/10/11	2	16.77724	30.747469	28.217	25.6389
12/10/11	10.8	16.01722	27.690651	23.6292	21.3759
12/10/11	24.5	11.78222	9.577149	23.345	7.6328
12/10/11	51.1	10.32522	5.177736	20.5639	4.5675
17/10/11	2	12.95304	23.261421	23.8728	19.5692
17/10/11	11	12.49748	23.73337	22.7969	22.4518
17/10/11	26.1	12.06882	15.844649	21.6601	12.8093
17/10/11	51.2	10.01068	6.558372	20.2391	3.0856
25/10/11	2	14.64722	12.420239	29.1508	9.9876
25/10/11	10	14.69152	11.720972	17.5798	9.5613
01/11/11	2	11.8907	13.110103	23.3653	15.4077
01/11/11	10	11.40386	12.684713	25.0908	15.3671
01/11/11	25	10.46072	12.600306	34.7536	14.4739
01/11/11	50	8.7274	7.073355	29.2726	8.526
08/11/11	1.4	11.54266	6.896045	14.7378	7.9576
08/11/11	10	10.85502	8.455441	15.8543	8.0591
08/11/11	24.8	10.7222	8.635174	14.5957	8.2621
08/11/11	50.1	10.8945	9.117662	15.3265	8.6275
16/11/11	1.3	9.19726	9.836725	15.8746	10.2312
16/11/11	10.1	9.49946	9.340055	16.5242	10.8605
16/11/11	25.5	9.4546	9.047423	17.7016	8.8305
16/11/11	49.6	8.95812	8.880103	15.2453	9.2771
21/11/11	1.6	10.0238	10.345608	24.4818	13.9461
21/11/11	10.3	10.20046	9.921899	23.1623	13.3371
21/11/11	24.9	9.98888	10.154545	20.4218	12.1191
21/11/11	50.4	10.06228	10.006783	23.1014	12.3221
19/12/11	1.6	9.0841	7.127869	29.3538	6.0291
19/12/11	10.6	8.4585	6.34155	25.0908	6.4148
19/12/11	25.3	8.68994	6.865122	22.4518	6.4351
19/12/11	50.2	8.86112	6.839532	22.3503	6.6381
09/01/12	1.4	6.1566	9.284687	11.9161	9.3177
09/01/12	10	6.45192	9.265331	11.2462	8.4245
09/01/12	24.8	6.5861	3.894193	9.1147	3.8976
09/01/12	49.7	6.52514	3.723907	8.7087	4.1818
16/01/12	1.6	8.09098	8.439451	12.8296	7.3689
16/01/12	9.7	7.89668	8.706325	13.7228	7.3689
16/01/12	24.9	8.63832	8.719401	13.5807	7.917
16/01/12	50	8.22166	8.835441	13.7228	7.0441
23/01/12	1.8	7.33496	8.775264	7.2471	4.9735
23/01/12	10.1	7.12216	9.114183	6.6178	4.9329
23/01/12	26	7.61604	9.059313	7.0441	5.2983
23/01/12	49.5	7.64622	9.366997	7.6328	4.8314
30/01/12	1.9	7.41408	7.154858	13.5807	3.654
30/01/12	10.8	7.07626	7.069786	13.7634	4.8517
30/01/12	25.1	6.91674	7.116031	11.7131	3.857
30/01/12	49	6.77718	7.385403	14.0273	3.7961
07/02/12	1.9	7.0293	8.371833	12.0785	7.1456
07/02/12	10.7	6.8449	8.166128	12.0582	6.9426
07/02/12	25.8	6.73388	8.219825	12.18	7.0847
07/02/12	51.2	6.71124	8.046393	12.3221	6.8005
13/02/12	1.3	6.50012	7.677765	11.9567	10.4545
13/02/12	10	6.35154	6.960874	11.3477	9.5207
13/02/12	25.2	6.4367	6.972176	11.5507	9.9876
13/02/12	50.5	6.19378	6.515085	10.7793	11.165
20/02/12	1.9	6.37618	14.148835	6.6584	15.6513
20/02/12	10.2	6.2993	14.751733	6.7599	17.2753
20/02/12	25	6.4813	10.786576	5.887	12.8093
20/02/12	50.1	6.7496	8.430469	6.1509	9.9673
27/02/12	1.1	8.82778	26.722922	5.9682	14.5348
27/02/12	9.9	8.97906	27.628376	6.4757	14.8596
27/02/12	25.1	9.11948	17.011141	5.5419	12.7078
27/02/12	50.5	9.11136	13.899761	5.7246	10.4951
06/03/12	1.2	6.5186	15.966157	22.2082	42.8939
06/03/12	10	6.50944	16.704589	22.9593	47.3396
06/03/12	24.7	6.50832	16.790961	25.0502	41.8992
06/03/12	49.6	7.6346	6.833881	14.1288	10.6575
13/03/12	1.8	7.67266	6.936643	18.3512	13.5807
13/03/12	10.3	7.11694	7.149356	15.1032	13.6213
13/03/12	25.1	7.06952	6.897923	15.2859	10.8808
13/03/12	50	7.41858	6.983919	17.3362	12.0379
19/03/12	1.8	8.63274	20.439697	30.2267	54.3228
19/03/12	10	8.55074	20.872985	29.4553	51.1763
19/03/12	25.2	7.11194	12.371478	27.7095	34.8145
19/03/12	50	6.5511	4.450709	22.4721	11.3883
26/03/12	1.9	9.61674	11.043814	22.7157	22.7969
26/03/12	9.3	9.51566	11.243525	21.3759	21.1932
26/03/12	25.7	9.7505	11.508719	21.924	20.1376
26/03/12	49.5	9.66316	11.661094	22.7969	19.5692
11/04/12	2	14.9908	19.140668	17.9249	20.1782
11/04/12	11.4	15.3246	19.866843	17.9249	22.736
11/04/12	25.1	14.52192	18.458389	24.9893	18.5136
11/04/12	50.8	12.96952	4.529427	20.1579	10.4545
16/04/12	1.3	4.09432	1.234774	158.5227	26.8975
16/04/12	9.9	3.25122	0.993283	121.9624	32.277
16/04/12	25.1	8.57518	1.20976	190.414	44.8427
16/04/12	50	5.83278	0.938246	220.1332	49.0651
24/04/12	1.3	22.90548	1.276768	27.5877	5.6231
24/04/12	10.4	22.35796	1.325022	26.4712	4.7705
24/04/12	25.3	21.76824	1.258717	25.578	6.4351
24/04/12	50.4	13.61994	0.399886	26.3697	5.5419
01/05/12	1.3	28.83798	6.168575	25.3141	5.6637
01/05/12	9.8	28.48908	6.375986	20.0767	4.06
01/05/12	25.2	27.0096	6.210682	25.7201	5.3389
01/05/12	50.2	28.63256	11.962231	0	30.0034
08/05/12	1.5	12.74606	7.565217	13.8852	4.3848
08/05/12	10.3	NA	5.204722	20.8887	4.2427
08/05/12	25	10.71638	4.652329	12.4845	4.7705
08/05/12	50.8	10.30114	4.542343	11.5913	4.5878
14/05/12	1.8	7.12756	7.492377	17.3159	34.713
14/05/12	9.8	7.17872	7.321717	18.8181	35.0987
14/05/12	25.4	8.312	1.040876	32.3785	7.9373
14/05/12	50.3	6.78374	1.180758	32.2364	7.9982
21/05/12	1.6	8.96884	4.948024	24.8878	16.0979
21/05/12	9.8	7.61736	3.962564	25.0908	17.9655
21/05/12	25.1	8.65364	2.003319	28.826	14.819
21/05/12	50.2	8.78532	1.15014	31.6883	9.2568
28/05/12	1.9	11.41348	9.90394	40.3564	24.7457
28/05/12	10.3	16.1165	13.371204	81.5857	23.9134
28/05/12	24.9	28.53752	7.009371	96.5468	34.4085
28/05/12	50.3	18.35184	3.438959	104.9307	21.7819
11/06/12	1	7.14748	2.480318	153.4883	40.7624
11/06/12	10.3	4.08044	2.667977	167.8404	33.8401
11/06/12	25	4.68242	1.661298	147.8652	17.5798
11/06/12	49.6	5.98774	1.317943	144.13	10.9823
18/06/12	1.9	18.10864	4.001979	84.5698	23.548
18/06/12	9.4	17.92058	4.376709	77.4648	15.8543
18/06/12	24.9	18.57762	1.819507	87.3306	18.5948
18/06/12	49.9	16.75228	0.245596	54.9115	5.7449
25/06/12	2	20.20264	5.250385	72.3898	24.8472
25/06/12	10.4	13.856	1.602306	58.6061	21.9037
25/06/12	25.7	16.39986	1.000614	69.8726	10.7996
25/06/12	49.8	11.95784	0.329369	72.6537	3.4104
02/07/12	2.9	9.36832	1.676351	28.5215	6.2727
02/07/12	10.5	9.70306	1.557648	26.6945	4.4457
02/07/12	25.1	9.1846	1.025889	31.9928	3.1871
02/07/12	49.6	9.84058	0.255586	24.9284	1.3804
09/07/12	1.7	33.26588	6.383232	46.2637	38.0422
09/07/12	10.3	28.93692	5.252381	43.2796	32.886
09/07/12	25.3	15.21366	0.618366	54.1807	6.2118
09/07/12	50.3	15.03334	0.578742	49.0042	3.7555
23/07/12	1.7	26.04578	6.719364	33.1499	54.4649
23/07/12	9.7	18.42182	5.866862	23.2029	47.5223
23/07/12	25	18.20854	1.756922	18.1685	11.4695
23/07/12	50.4	17.05576	1.605302	15.428	11.6725
30/07/12	2.2	22.09078	9.28856	14.3724	19.0211
30/07/12	10.4	22.6397	6.990627	17.8437	16.9302
30/07/12	26.1	19.08834	1.935626	69.832	7.6125
30/07/12	50.6	18.92876	1.484126	68.5531	6.1103
06/08/12	1.7	19.61874	4.292721	12.1191	7.4501
06/08/12	10	16.56952	3.221925	17.052	7.4907
06/08/12	25.3	12.81752	1.229452	21.9037	4.5472
06/08/12	50.9	13.45638	0.959269	24.4209	2.8014
14/08/12	2.2	18.46816	8.291083	25.8216	24.2585
14/08/12	9.8	17.2286	7.995331	27.202	20.5639
14/08/12	27	12.62176	2.20871	50.9327	5.4404
14/08/12	49.3	11.7735	0.863617	60.8391	2.03
20/08/12	2.2	13.5532	12.009797	106.7577	29.4756
20/08/12	10.2	11.58756	5.400538	107.6509	25.2532
20/08/12	25.1	11.00708	1.615194	82.4789	7.0441
20/08/12	54	9.67522	0.624949	44.4367	2.5172
03/09/12	1.9	21.13412	37.462521	53.2875	36.2355
03/09/12	10.2	18.38512	30.759742	40.7218	30.5109
03/09/12	24.7	12.55204	7.188809	26.9584	10.4951
03/09/12	50.3	12.7783	5.368474	24.5427	8.4245
10/09/12	2.8	18.21258	34.420899	39.3008	28.6636
10/09/12	10.5	17.6581	35.360668	31.7695	26.4712
10/09/12	25.4	11.69044	9.84573	27.5877	16.3009
10/09/12	51.4	NA	7.233777	20.4624	11.6928
17/09/12	0.9	16.85684	16.2794	79.1294	44.3149
17/09/12	9.8	16.92162	16.890298	77.4648	46.9945
17/09/12	25.2	16.23556	16.393213	74.1762	46.9742
17/09/12	50.2	12.28988	1.20857	30.9372	4.7705
26/09/12	2	24.54106	16.195461	28.6636	38.9557
26/09/12	25	24.28838	16.197421	31.4447	34.5506
26/09/12	50	22.41132	4.833715	34.6318	22.1473
15/10/12	1.1	18.7491	32.349215	26.1464	27.4862
15/10/12	9.9	18.26642	31.591563	27.3847	27.0802
15/10/12	25.3	16.31986	5.088231	23.9134	10.3124
15/10/12	49.7	16.2196	5.096232	24.36	10.9417
22/10/12	1.1	18.14292	16.108494	16.1182	13.7025
22/10/12	10.3	17.72164	16.981008	15.9964	12.8093
22/10/12	25.4	17.72644	18.147231	14.9002	13.2356
22/10/12	50.2	17.67568	18.784065	19.4677	13.601
30/10/12	1.6	20.11442	14.877313	29.9222	14.8799
30/10/12	10.1	19.6624	14.553341	25.6795	13.0123
30/10/12	25.1	18.85202	14.1084	25.0908	12.3221
30/10/12	50.2	19.74182	14.563201	28.3185	11.6116
07/11/12	2.3	17.93616	21.083427	19.2444	12.8905
07/11/12	10.1	17.63854	20.432198	17.9655	12.4439
07/11/12	25.2	17.0357	15.944223	15.8949	9.4395
07/11/12	50.4	16.9809	14.702376	17.7219	8.0185
14/11/12	1.5	16.8103	12.640802	23.1217	14.5551
14/11/12	9.1	17.1047	13.02656	23.4465	14.413
14/11/12	25.3	17.08204	12.858665	23.751	13.5198
14/11/12	50.9	17.0765	13.287508	23.8728	13.0732
28/11/12	1.4	12.73726	5.722621	19.4068	7.8764
28/11/12	10.2	11.92022	6.604819	18.3106	7.308
28/11/12	25	11.43778	5.171336	18.9805	5.5216
28/11/12	49.8	11.14392	5.480667	18.0061	5.0547
05/12/12	1.8	11.67128	7.230727	26.5727	12.8702
05/12/12	10.2	12.31018	7.437891	27.6892	12.8702
05/12/12	25.6	12.0679	7.791719	27.3847	14.1897
05/12/12	50.1	11.90098	7.82637	28.3388	15.7934
10/12/12	1.4	13.95094	15.609618	22.8578	18.676
10/12/12	10.4	13.28014	15.527465	19.3865	19.7925
10/12/12	25.1	12.03942	12.517156	19.5895	16.1994
10/12/12	50.4	12.1929	7.87933	19.1835	16.1588
18/12/12	2	12.65442	9.518523	25.6592	19.5083
18/12/12	10	12.4589	9.979311	23.4262	20.7263
18/12/12	25	12.3429	10.665763	20.503	21.2541
18/12/12	50	11.83784	10.321143	21.3556	20.3406
14/01/13	1.1	13.46276	7.016001	7.2268	12.6063
14/01/13	9.9	13.87716	7.004458	8.4042	11.1447
14/01/13	25.4	14.16444	7.236081	8.0997	11.8146
14/01/13	50.4	13.89772	7.305981	8.932	11.8146
21/01/13	2.2	15.77438	6.413859	9.4801	13.3371
21/01/13	9.8	15.75952	6.370418	10.2109	12.1191
21/01/13	25.2	14.93088	6.554851	19.6707	12.8702
21/01/13	50.6	16.23456	6.224993	12.9108	11.5913
11/02/13	1	15.14306	11.995278	12.5454	19.4068
11/02/13	9.7	13.99076	9.455829	9.6425	12.5657
11/02/13	24.7	13.7925	6.493424	10.2312	9.4395
11/02/13	50.2	13.57804	7.284031	9.1553	10.3327
19/02/13	2.3	7.76548	10.082418	12.586	24.8066
19/02/13	10.6	7.55702	10.407012	12.1191	23.2029
19/02/13	26	7.13166	9.347001	11.8146	23.1623
19/02/13	49.9	6.60316	7.600849	12.0176	21.2744
25/02/13	1.4	8.52882	7.62085	15.2453	19.9549
25/02/13	10.1	8.39178	7.636593	14.7175	19.1023
25/02/13	24.8	8.22782	7.336456	13.0123	19.3662
25/02/13	50.2	8.27664	7.209229	14.6972	18.5745
13/03/13	1.3	9.96028	11.773288	16.0979	45.1472
13/03/13	10.3	9.09784	12.212958	12.9717	49.2681
13/03/13	25.4	9.0871	12.142548	15.8543	46.9945
13/03/13	50.3	8.90144	12.753621	14.1085	47.3599
19/03/13	1	10.80722	24.427457	13.4792	46.3652
19/03/13	10	10.38002	28.632151	13.0326	64.0465
19/03/13	25	10.04794	15.686394	16.2806	37.1693
19/03/13	50.1	9.60648	9.404342	17.1738	20.6045
25/03/13	1.5	10.99458	12.161069	16.4633	29.2929
25/03/13	10.1	10.92134	12.596193	15.8949	31.7086
25/03/13	26.2	10.80318	12.571073	15.4686	29.9628
25/03/13	52.1	10.59772	14.416759	15.1032	31.9116
03/04/13	1.4	NA	8.697627	21.8834	17.9858
03/04/13	10.1	NA	8.902428	19.9955	16.6257
03/04/13	25.5	NA	8.595776	19.8331	16.1588
03/04/13	50.1	NA	9.046212	21.8022	16.8084
09/04/13	1.8	8.7635	8.926563	17.3768	24.6036
09/04/13	10.2	8.76248	9.138935	17.0926	25.4156
09/04/13	24.8	8.8568	9.627574	16.9708	25.6389
09/04/13	50.3	9.19744	11.50219	18.9399	33.089
17/04/13	1.6	5.99106	8.101162	13.2559	21.6195
17/04/13	11.3	6.02226	9.008394	14.2709	20.2594
17/04/13	26	7.82124	7.155059	16.6866	22.0458
17/04/13	50.1	7.94348	7.130475	17.6001	19.8331
22/04/13	1.4	10.66548	22.295391	14.5348	22.9593
22/04/13	10.2	8.2112	17.4392	12.8499	24.4818
22/04/13	25.1	8.68152	9.06409	21.8631	13.3371
22/04/13	50	9.0801	5.469085	23.548	8.9726
29/04/13	1.8	9.34248	14.276857	20.1173	28.0343
29/04/13	10.4	8.54242	12.168171	20.3609	31.4447
29/04/13	25	8.38648	10.944086	20.503	30.3688
29/04/13	50.3	8.45784	11.246794	25.2329	31.3229
07/05/13	1.6	7.99008	14.569903	23.5886	70.7658
07/05/13	9.9	7.90652	17.164303	21.0105	71.1718
07/05/13	25.1	8.80778	14.646005	17.0723	35.1596
07/05/13	50.3	8.99516	12.789214	29.7598	35.6062
15/05/13	2	7.73036	1.987514	26.4915	19.1835
15/05/13	10.1	8.07616	1.90441	20.7263	18.7166
15/05/13	24.8	7.94742	1.970755	24.0149	17.9249
15/05/13	50.3	10.44984	1.095703	42.6097	16.4633
20/05/13	2	12.61116	9.989378	55.825	132.3763
20/05/13	10	11.32104	8.342208	51.6635	112.7259
20/05/13	25	8.5117	1.159008	78.7031	36.2558
20/05/13	50	14.20036	0.336561	104.0578	19.4474
29/05/13	0.8	21.35756	3.878298	61.509	12.8499
29/05/13	10	22.00942	3.19837	63.5796	12.1191
29/05/13	25.1	21.10294	2.270999	63.1736	11.977
29/05/13	49.7	20.49708	2.34481	67.5381	10.5763
03/06/13	1.8	20.78992	18.48736	60.6564	16.8896
03/06/13	10.7	20.95036	18.889749	59.682	18.0467
03/06/13	25.4	21.98578	2.353694	89.5027	11.0229
03/06/13	50.3	22.87232	2.402872	96.0393	12.3221
10/06/13	1.9	8.28638	6.598688	24.1773	17.9655
10/06/13	10.4	9.2094	7.198096	28.217	18.3715
10/06/13	25.2	9.2535	6.590384	29.7801	19.691
10/06/13	50.7	14.18844	8.791115	60.3113	34.8957
17/06/13	2	29.47658	12.706455	49.6944	11.2665
17/06/13	10.2	28.57708	12.282961	48.8012	12.9311
17/06/13	26	28.19444	12.506636	46.6697	12.3221
17/06/13	49.7	28.73492	1.669677	42.7315	6.3336
24/06/13	2.6	34.94786	34.669976	67.2539	29.6989
24/06/13	10.4	35.41654	33.498493	71.2936	26.9584
24/06/13	24.8	34.25418	32.145076	76.1859	47.7659
24/06/13	49.6	38.72738	2.411759	122.6323	20.8075
01/07/13	2	57.33788	66.393763	21.9849	29.9222
01/07/13	10	58.31494	91.892388	28.8666	49.5929
01/07/13	25	26.47368	7.575882	42.1834	3.7961
01/07/13	50	27.3656	6.070481	40.5188	3.1668
08/07/13	2	27.26924	6.896249	13.8243	59.9256
08/07/13	10	18.01488	5.824073	21.4165	61.9556
08/07/13	25	15.96074	2.789279	71.9026	17.661
08/07/13	50	14.37584	2.105306	58.6873	16.9099
15/07/13	1.6	21.79326	7.251038	26.796	50.4861
15/07/13	9.9	24.8605	9.458349	36.3776	58.8294
15/07/13	25	29.77494	4.08892	71.0297	9.0944
15/07/13	50.1	27.50526	3.285439	75.0085	7.3486
22/07/13	1.3	15.71896	7.850128	40.9045	61.4075
22/07/13	10.1	17.33098	7.950532	46.6494	60.8594
22/07/13	24.9	18.66884	10.144457	49.3493	61.509
22/07/13	50.4	15.91336	5.433428	38.9557	23.4871
30/07/13	1.5	17.3351	26.403682	46.7712	60.6158
30/07/13	9.8	15.16808	19.476627	41.1278	69.1012
30/07/13	25.2	11.54014	2.504169	32.2567	13.5807
30/07/13	51.1	12.98806	1.42627	31.6274	8.2215
06/08/13	1.6	12.28912	13.170264	34.0837	77.2415
06/08/13	10	11.83434	13.149734	29.7395	82.824
06/08/13	25.1	11.82786	8.658073	32.074	72.5116
06/08/13	49.8	12.22904	1.009399	39.788	10.5966
12/08/13	1.9	17.56542	22.374923	56.9415	118.349
12/08/13	10.1	15.3939	12.00575	57.5708	93.583
12/08/13	25	10.68906	2.270213	40.7015	19.0617
12/08/13	49.7	11.4514	1.815808	37.3926	16.8287
19/08/13	2	14.93314	4.033796	26.7554	30.1252
19/08/13	10	14.30704	3.719618	29.029	30.6327
19/08/13	25	18.77996	10.496002	25.6592	18.2091
19/08/13	50	12.339	2.698712	32.0537	19.0414
27/08/13	1.9	14.3841	34.32866	61.4481	82.3571
27/08/13	10.2	19.10408	41.481459	59.9865	66.6855
27/08/13	25	14.9521	29.378811	49.9583	50.1004
27/08/13	50	10.79824	6.314672	52.8003	17.3362
02/09/13	1.5	26.86462	46.559078	42.4473	54.0386
02/09/13	10	23.84976	37.029927	45.472	60.5549
02/09/13	25	13.80158	9.294547	41.7165	23.751
02/09/13	50.1	15.55204	19.913488	45.4923	13.5401
09/09/13	1.3	19.56538	24.821408	73.9123	73.1206
